power_fn_id,n_obs,n_x_1s,b_cons,n_z,rho,b_x,method,pr_sep,pr_reject
770,100,5,-0,3,0.13,-3,ML w/ Score,0.2635999074072005,0.61240000000000006
770,100,5,-0,3,0.13,-2,ML w/ Score,0.5652339109996392,0.3504
770,100,5,-0,3,0.13,-1,ML w/ Score,0.7987105767937053,0.1436
770,100,5,-0,3,0.13,-0.75,ML w/ Score,0.838021079965117,0.1216
770,100,5,-0,3,0.13,-0.5,ML w/ Score,0.8705215675849707,0.0824
770,100,5,-0,3,0.13,-0.4,ML w/ Score,0.8818026608825077,0.0972
770,100,5,-0,3,0.13,-0.3,ML w/ Score,0.892186194087732,0.0852
770,100,5,-0,3,0.13,-0.2,ML w/ Score,0.9017287671027543,0.0752
770,100,5,-0,3,0.13,-0.1,ML w/ Score,0.9104860750785746,0.0684
770,100,5,-0,3,0.13,-0,ML w/ Score,0.9185123564292119,0.0596
770,100,5,-0,3,0.13,0.1,ML w/ Score,0.9258599693771593,0.05
770,100,5,-0,3,0.13,0.2,ML w/ Score,0.9325790796430171,0.0452
770,100,5,-0,3,0.13,0.3,ML w/ Score,0.9387174427363809,0.038
770,100,5,-0,3,0.13,0.4,ML w/ Score,0.9443202655274846,0.0368
770,100,5,-0,3,0.13,0.5,ML w/ Score,0.9494301332188608,0.0412
770,100,5,-0,3,0.13,0.75,ML w/ Score,0.9603038204374112,0.0264
770,100,5,-0,3,0.13,1,ML w/ Score,0.9688928192883196,0.0252
770,100,5,-0,3,0.13,2,ML w/ Score,0.9883965475155244,0.0076
770,100,5,-0,3,0.13,3,ML w/ Score,0.9957093482533702,0.0036
770,100,5,-0,3,0.13,4,ML w/ Score,0.998418564573002,0.0016
770,100,5,-0,3,0.13,5,ML w/ Score,0.9994178164688743,4e-4
770,100,5,-0,3,0.13,-5,ML w/ Wald,0.018060947262678356,0.9232
770,100,5,-0,3,0.13,-4,ML w/ Wald,0.0646656587948864,0.7788
770,100,5,-0,3,0.13,-3,ML w/ Wald,0.2635999074072005,0.5
770,100,5,-0,3,0.13,-2,ML w/ Wald,0.5652339109996392,0.2652
770,100,5,-0,3,0.13,-1,ML w/ Wald,0.7987105767937053,0.098
770,100,5,-0,3,0.13,-0.75,ML w/ Wald,0.838021079965117,0.084
770,100,5,-0,3,0.13,-0.5,ML w/ Wald,0.8705215675849707,0.0576
770,100,5,-0,3,0.13,-0.4,ML w/ Wald,0.8818026608825077,0.0692
770,100,5,-0,3,0.13,-0.3,ML w/ Wald,0.892186194087732,0.0632
770,100,5,-0,3,0.13,-0.2,ML w/ Wald,0.9017287671027543,0.0548
770,100,5,-0,3,0.13,-0.1,ML w/ Wald,0.9104860750785746,0.0496
770,100,5,-0,3,0.13,-0,ML w/ Wald,0.9185123564292119,0.0424
770,100,5,-0,3,0.13,0.1,ML w/ Wald,0.9258599693771593,0.0372
770,100,5,-0,3,0.13,0.2,ML w/ Wald,0.9325790796430171,0.0288
770,100,5,-0,3,0.13,0.3,ML w/ Wald,0.9387174427363809,0.026
770,100,5,-0,3,0.13,0.4,ML w/ Wald,0.9443202655274846,0.0264
770,100,5,-0,3,0.13,0.5,ML w/ Wald,0.9494301332188608,0.026
770,100,5,-0,3,0.13,0.75,ML w/ Wald,0.9603038204374112,0.0184
770,100,5,-0,3,0.13,1,ML w/ Wald,0.9688928192883196,0.018
770,100,5,-0,3,0.13,2,ML w/ Wald,0.9883965475155244,0.004
770,100,5,-0,3,0.13,3,ML w/ Wald,0.9957093482533702,0.0028
770,100,5,-0,3,0.13,4,ML w/ Wald,0.998418564573002,0.0012
770,100,5,-0,3,0.13,5,ML w/ Wald,0.9994178164688743,4e-4
770,100,5,-0,3,0.13,-5,PML (Cauchy) w/ Wald,0.018060947262678356,0.8776
770,100,5,-0,3,0.13,-4,PML (Cauchy) w/ Wald,0.0646656587948864,0.6436
770,100,5,-0,3,0.13,-3,PML (Cauchy) w/ Wald,0.2635999074072005,0.3048
770,100,5,-0,3,0.13,-2,PML (Cauchy) w/ Wald,0.5652339109996392,0.1084
770,100,5,-0,3,0.13,-1,PML (Cauchy) w/ Wald,0.7987105767937053,0.0296
770,100,5,-0,3,0.13,-0.75,PML (Cauchy) w/ Wald,0.838021079965117,0.0284
770,100,5,-0,3,0.13,-0.5,PML (Cauchy) w/ Wald,0.8705215675849707,0.016
770,100,5,-0,3,0.13,-0.4,PML (Cauchy) w/ Wald,0.8818026608825077,0.0196
770,100,5,-0,3,0.13,-0.3,PML (Cauchy) w/ Wald,0.892186194087732,0.0216
770,100,5,-0,3,0.13,-0.2,PML (Cauchy) w/ Wald,0.9017287671027543,0.0116
770,100,5,-0,3,0.13,-0.1,PML (Cauchy) w/ Wald,0.9104860750785746,0.0116
770,100,5,-0,3,0.13,-0,PML (Cauchy) w/ Wald,0.9185123564292119,0.014
770,100,5,-0,3,0.13,0.1,PML (Cauchy) w/ Wald,0.9258599693771593,0.0088
770,100,5,-0,3,0.13,0.2,PML (Cauchy) w/ Wald,0.9325790796430171,0.0092
770,100,5,-0,3,0.13,0.3,PML (Cauchy) w/ Wald,0.9387174427363809,0.0084
770,100,5,-0,3,0.13,0.4,PML (Cauchy) w/ Wald,0.9443202655274846,0.0044
770,100,5,-0,3,0.13,0.5,PML (Cauchy) w/ Wald,0.9494301332188608,0.0068
770,100,5,-0,3,0.13,0.75,PML (Cauchy) w/ Wald,0.9603038204374112,0.006
770,100,5,-0,3,0.13,1,PML (Cauchy) w/ Wald,0.9688928192883196,0.0032
770,100,5,-0,3,0.13,2,PML (Cauchy) w/ Wald,0.9883965475155244,0.0012
770,100,5,-0,3,0.13,3,PML (Cauchy) w/ Wald,0.9957093482533702,0.0012
770,100,5,-0,3,0.13,4,PML (Cauchy) w/ Wald,0.998418564573002,0
770,100,5,-0,3,0.13,5,PML (Cauchy) w/ Wald,0.9994178164688743,0
770,100,5,-0,3,0.13,-5,PML (Firth) w/ Wald,0.018060947262678356,0.934
770,100,5,-0,3,0.13,-4,PML (Firth) w/ Wald,0.0646656587948864,0.7756
770,100,5,-0,3,0.13,-3,PML (Firth) w/ Wald,0.2635999074072005,0.4904
770,100,5,-0,3,0.13,-2,PML (Firth) w/ Wald,0.5652339109996392,0.2688
770,100,5,-0,3,0.13,-1,PML (Firth) w/ Wald,0.7987105767937053,0.102
770,100,5,-0,3,0.13,-0.75,PML (Firth) w/ Wald,0.838021079965117,0.09
770,100,5,-0,3,0.13,-0.5,PML (Firth) w/ Wald,0.8705215675849707,0.0604
770,100,5,-0,3,0.13,-0.4,PML (Firth) w/ Wald,0.8818026608825077,0.072
770,100,5,-0,3,0.13,-0.3,PML (Firth) w/ Wald,0.892186194087732,0.07
770,100,5,-0,3,0.13,-0.2,PML (Firth) w/ Wald,0.9017287671027543,0.0616
770,100,5,-0,3,0.13,-0.1,PML (Firth) w/ Wald,0.9104860750785746,0.0548
770,100,5,-0,3,0.13,-0,PML (Firth) w/ Wald,0.9185123564292119,0.0452
770,100,5,-0,3,0.13,0.1,PML (Firth) w/ Wald,0.9258599693771593,0.0392
770,100,5,-0,3,0.13,0.2,PML (Firth) w/ Wald,0.9325790796430171,0.0332
770,100,5,-0,3,0.13,0.3,PML (Firth) w/ Wald,0.9387174427363809,0.03
770,100,5,-0,3,0.13,0.4,PML (Firth) w/ Wald,0.9443202655274846,0.032
770,100,5,-0,3,0.13,0.5,PML (Firth) w/ Wald,0.9494301332188608,0.0328
770,100,5,-0,3,0.13,0.75,PML (Firth) w/ Wald,0.9603038204374112,0.0252
770,100,5,-0,3,0.13,1,PML (Firth) w/ Wald,0.9688928192883196,0.0228
770,100,5,-0,3,0.13,2,PML (Firth) w/ Wald,0.9883965475155244,0.0076
770,100,5,-0,3,0.13,3,PML (Firth) w/ Wald,0.9957093482533702,0.0064
770,100,5,-0,3,0.13,4,PML (Firth) w/ Wald,0.998418564573002,0.0044
770,100,5,-0,3,0.13,5,PML (Firth) w/ Wald,0.9994178164688743,0.0036
778,1000,5,-2,2,0.02,-5,ML w/ LR,0.49144603277169274,0.9924
778,1000,5,-2,2,0.02,-4,ML w/ LR,0.20156623146620603,0.944
778,1000,5,-2,2,0.02,-3,ML w/ LR,0.04483162485719154,0.7556
778,1000,5,-2,2,0.02,-2,ML w/ LR,0.057627529356890736,0.3872
778,1000,5,-2,2,0.02,-1,ML w/ LR,0.25588955643575634,0.1128
778,1000,5,-2,2,0.02,-0.75,ML w/ LR,0.33106048555041084,0.0724
778,1000,5,-2,2,0.02,-0.5,ML w/ LR,0.41044584512147536,0.0448
778,1000,5,-2,2,0.02,-0.4,ML w/ LR,0.44248778229838986,0.0388
778,1000,5,-2,2,0.02,-0.3,ML w/ LR,0.47432929337858276,0.0404
778,1000,5,-2,2,0.02,-0.2,ML w/ LR,0.5057490620975629,0.0288
778,1000,5,-2,2,0.02,-0.1,ML w/ LR,0.5365472179768435,0.0276
778,1000,5,-2,2,0.02,-0,ML w/ LR,0.5665480797716045,0.0208
778,1000,5,-2,2,0.02,0.1,ML w/ LR,0.5956017432285257,0.0148
778,1000,5,-2,2,0.02,0.2,ML w/ LR,0.6235846138456413,0.014
778,1000,5,-2,2,0.02,0.3,ML w/ LR,0.6503990276585505,0.012
778,1000,5,-2,2,0.02,0.4,ML w/ LR,0.6759721268249425,0.008
778,1000,5,-2,2,0.02,0.5,ML w/ LR,0.70025416429735,0.0084
778,1000,5,-2,2,0.02,0.75,ML w/ LR,0.7551676346647822,0.0044
778,1000,5,-2,2,0.02,1,ML w/ LR,0.8018945255060774,0.0052
778,1000,5,-2,2,0.02,2,ML w/ LR,0.920347891293924,0
778,1000,5,-2,2,0.02,3,ML w/ LR,0.9696812115965349,0
778,1000,5,-2,2,0.02,4,ML w/ LR,0.9887032739730586,0
778,1000,5,-2,2,0.02,5,ML w/ LR,0.9958245193637681,0
778,1000,5,-2,2,0.02,-5,ML w/ Score,0.49144603277169274,0.996
778,1000,5,-2,2,0.02,-4,ML w/ Score,0.20156623146620603,0.9816
778,1000,5,-2,2,0.02,-3,ML w/ Score,0.04483162485719154,0.8732
778,1000,5,-2,2,0.02,-2,ML w/ Score,0.057627529356890736,0.6116
778,1000,5,-2,2,0.02,-1,ML w/ Score,0.25588955643575634,0.2416
778,1000,5,-2,2,0.02,-0.75,ML w/ Score,0.33106048555041084,0.1868
778,1000,5,-2,2,0.02,-0.5,ML w/ Score,0.41044584512147536,0.136
778,1000,5,-2,2,0.02,-0.4,ML w/ Score,0.44248778229838986,0.1008
778,1000,5,-2,2,0.02,-0.3,ML w/ Score,0.47432929337858276,0.0968
778,1000,5,-2,2,0.02,-0.2,ML w/ Score,0.5057490620975629,0.0888
778,1000,5,-2,2,0.02,-0.1,ML w/ Score,0.5365472179768435,0.0756
778,1000,5,-2,2,0.02,-0,ML w/ Score,0.5665480797716045,0.066
778,1000,5,-2,2,0.02,0.1,ML w/ Score,0.5956017432285257,0.048
778,1000,5,-2,2,0.02,0.2,ML w/ Score,0.6235846138456413,0.0492
778,1000,5,-2,2,0.02,0.3,ML w/ Score,0.6503990276585505,0.0388
778,1000,5,-2,2,0.02,0.4,ML w/ Score,0.6759721268249425,0.0304
778,1000,5,-2,2,0.02,0.5,ML w/ Score,0.70025416429735,0.03
778,1000,5,-2,2,0.02,0.75,ML w/ Score,0.7551676346647822,0.0188
778,1000,5,-2,2,0.02,1,ML w/ Score,0.8018945255060774,0.0132
778,1000,5,-2,2,0.02,2,ML w/ Score,0.920347891293924,0.0012
778,1000,5,-2,2,0.02,3,ML w/ Score,0.9696812115965349,4e-4
778,1000,5,-2,2,0.02,4,ML w/ Score,0.9887032739730586,0
778,1000,5,-2,2,0.02,5,ML w/ Score,0.9958245193637681,0
778,1000,5,-2,2,0.02,-5,ML w/ Wald,0.49144603277169274,0.4984
778,1000,5,-2,2,0.02,-4,ML w/ Wald,0.20156623146620603,0.748
778,1000,5,-2,2,0.02,-3,ML w/ Wald,0.04483162485719154,0.7636
778,1000,5,-2,2,0.02,-2,ML w/ Wald,0.057627529356890736,0.4736
778,1000,5,-2,2,0.02,-1,ML w/ Wald,0.25588955643575634,0.1624
778,1000,5,-2,2,0.02,-0.75,ML w/ Wald,0.33106048555041084,0.1152
778,1000,5,-2,2,0.02,-0.5,ML w/ Wald,0.41044584512147536,0.0812
778,1000,5,-2,2,0.02,-0.4,ML w/ Wald,0.44248778229838986,0.062
778,1000,5,-2,2,0.02,-0.3,ML w/ Wald,0.47432929337858276,0.0584
778,1000,5,-2,2,0.02,-0.2,ML w/ Wald,0.5057490620975629,0.0504
778,1000,5,-2,2,0.02,-0.1,ML w/ Wald,0.5365472179768435,0.0468
778,1000,5,-2,2,0.02,-0,ML w/ Wald,0.5665480797716045,0.0368
778,1000,5,-2,2,0.02,0.1,ML w/ Wald,0.5956017432285257,0.0244
778,1000,5,-2,2,0.02,0.2,ML w/ Wald,0.6235846138456413,0.0284
778,1000,5,-2,2,0.02,0.3,ML w/ Wald,0.6503990276585505,0.0252
778,1000,5,-2,2,0.02,0.4,ML w/ Wald,0.6759721268249425,0.0188
778,1000,5,-2,2,0.02,0.5,ML w/ Wald,0.70025416429735,0.0196
778,1000,5,-2,2,0.02,0.75,ML w/ Wald,0.7551676346647822,0.0096
778,1000,5,-2,2,0.02,1,ML w/ Wald,0.8018945255060774,0.008
778,1000,5,-2,2,0.02,2,ML w/ Wald,0.920347891293924,0
778,1000,5,-2,2,0.02,3,ML w/ Wald,0.9696812115965349,4e-4
778,1000,5,-2,2,0.02,4,ML w/ Wald,0.9887032739730586,0
778,1000,5,-2,2,0.02,5,ML w/ Wald,0.9958245193637681,0
778,1000,5,-2,2,0.02,-5,PML (Cauchy) w/ Wald,0.49144603277169274,0.9924
778,1000,5,-2,2,0.02,-4,PML (Cauchy) w/ Wald,0.20156623146620603,0.9376
778,1000,5,-2,2,0.02,-3,PML (Cauchy) w/ Wald,0.04483162485719154,0.732
778,1000,5,-2,2,0.02,-2,PML (Cauchy) w/ Wald,0.057627529356890736,0.3368
778,1000,5,-2,2,0.02,-1,PML (Cauchy) w/ Wald,0.25588955643575634,0.084
778,1000,5,-2,2,0.02,-0.75,PML (Cauchy) w/ Wald,0.33106048555041084,0.0524
778,1000,5,-2,2,0.02,-0.5,PML (Cauchy) w/ Wald,0.41044584512147536,0.0256
778,1000,5,-2,2,0.02,-0.4,PML (Cauchy) w/ Wald,0.44248778229838986,0.0268
778,1000,5,-2,2,0.02,-0.3,PML (Cauchy) w/ Wald,0.47432929337858276,0.0236
778,1000,5,-2,2,0.02,-0.2,PML (Cauchy) w/ Wald,0.5057490620975629,0.016
778,1000,5,-2,2,0.02,-0.1,PML (Cauchy) w/ Wald,0.5365472179768435,0.0176
778,1000,5,-2,2,0.02,-0,PML (Cauchy) w/ Wald,0.5665480797716045,0.0144
778,1000,5,-2,2,0.02,0.1,PML (Cauchy) w/ Wald,0.5956017432285257,0.006
778,1000,5,-2,2,0.02,0.2,PML (Cauchy) w/ Wald,0.6235846138456413,0.0088
778,1000,5,-2,2,0.02,0.3,PML (Cauchy) w/ Wald,0.6503990276585505,0.0068
778,1000,5,-2,2,0.02,0.4,PML (Cauchy) w/ Wald,0.6759721268249425,0.0048
778,1000,5,-2,2,0.02,0.5,PML (Cauchy) w/ Wald,0.70025416429735,0.0052
778,1000,5,-2,2,0.02,0.75,PML (Cauchy) w/ Wald,0.7551676346647822,0.0028
778,1000,5,-2,2,0.02,1,PML (Cauchy) w/ Wald,0.8018945255060774,0.0012
778,1000,5,-2,2,0.02,2,PML (Cauchy) w/ Wald,0.920347891293924,0
778,1000,5,-2,2,0.02,3,PML (Cauchy) w/ Wald,0.9696812115965349,0
778,1000,5,-2,2,0.02,4,PML (Cauchy) w/ Wald,0.9887032739730586,0
778,1000,5,-2,2,0.02,5,PML (Cauchy) w/ Wald,0.9958245193637681,0
778,1000,5,-2,2,0.02,-5,PML (Firth) w/ Wald,0.49144603277169274,0.998
778,1000,5,-2,2,0.02,-4,PML (Firth) w/ Wald,0.20156623146620603,0.9872
778,1000,5,-2,2,0.02,-3,PML (Firth) w/ Wald,0.04483162485719154,0.9
778,1000,5,-2,2,0.02,-2,PML (Firth) w/ Wald,0.057627529356890736,0.6944
778,1000,5,-2,2,0.02,-1,PML (Firth) w/ Wald,0.25588955643575634,0.5296
778,1000,5,-2,2,0.02,-0.75,PML (Firth) w/ Wald,0.33106048555041084,0.526
778,1000,5,-2,2,0.02,-0.5,PML (Firth) w/ Wald,0.41044584512147536,0.5464
778,1000,5,-2,2,0.02,-0.4,PML (Firth) w/ Wald,0.44248778229838986,0.5584
778,1000,5,-2,2,0.02,-0.3,PML (Firth) w/ Wald,0.47432929337858276,0.5776
778,1000,5,-2,2,0.02,-0.2,PML (Firth) w/ Wald,0.5057490620975629,0.5864
778,1000,5,-2,2,0.02,-0.1,PML (Firth) w/ Wald,0.5365472179768435,0.626
778,1000,5,-2,2,0.02,-0,PML (Firth) w/ Wald,0.5665480797716045,0.6296
778,1000,5,-2,2,0.02,0.1,PML (Firth) w/ Wald,0.5956017432285257,0.6616
778,1000,5,-2,2,0.02,0.2,PML (Firth) w/ Wald,0.6235846138456413,0.6756
778,1000,5,-2,2,0.02,0.3,PML (Firth) w/ Wald,0.6503990276585505,0.682
778,1000,5,-2,2,0.02,0.4,PML (Firth) w/ Wald,0.6759721268249425,0.7088
778,1000,5,-2,2,0.02,0.5,PML (Firth) w/ Wald,0.70025416429735,0.7308
778,1000,5,-2,2,0.02,0.75,PML (Firth) w/ Wald,0.7551676346647822,0.772
778,1000,5,-2,2,0.02,1,PML (Firth) w/ Wald,0.8018945255060774,0.8216
778,1000,5,-2,2,0.02,2,PML (Firth) w/ Wald,0.920347891293924,0.92
778,1000,5,-2,2,0.02,3,PML (Firth) w/ Wald,0.9696812115965349,0.9716
778,1000,5,-2,2,0.02,4,PML (Firth) w/ Wald,0.9887032739730586,0.9928
778,1000,5,-2,2,0.02,5,PML (Firth) w/ Wald,0.9958245193637681,0.9952
779,1000,10,-2.9,3,0.19,-5,ML w/ LR,0.7062640644639544,0.9996
779,1000,10,-2.9,3,0.19,-4,ML w/ LR,0.41996886260711475,0.9932
779,1000,10,-2.9,3,0.19,-3,ML w/ LR,0.13694054624126997,0.9512
779,1000,10,-2.9,3,0.19,-2,ML w/ LR,0.01683019647583484,0.694
779,1000,10,-2.9,3,0.19,-1,ML w/ LR,5.497600710448502e-4,0.2596
779,1000,10,-2.9,3,0.19,-0.75,ML w/ LR,2.1506317393146118e-4,0.1824
779,1000,10,-2.9,3,0.19,-0.5,ML w/ LR,1.83773267222407e-4,0.0992
779,1000,10,-2.9,3,0.19,-0.4,ML w/ LR,2.4396880313271653e-4,0.0916
779,1000,10,-2.9,3,0.19,-0.3,ML w/ LR,3.5783678490182446e-4,0.08
779,1000,10,-2.9,3,0.19,-0.2,ML w/ LR,5.439171596202541e-4,0.0604
779,1000,10,-2.9,3,0.19,-0.1,ML w/ LR,8.301081806364226e-4,0.0568
779,1000,10,-2.9,3,0.19,-0,ML w/ LR,0.0012555328273963367,0.0532
779,1000,10,-2.9,3,0.19,0.1,ML w/ LR,0.0018726788479335366,0.0456
779,1000,10,-2.9,3,0.19,0.2,ML w/ LR,0.002749627319146801,0.052
779,1000,10,-2.9,3,0.19,0.3,ML w/ LR,0.003972124389818799,0.0688
779,1000,10,-2.9,3,0.19,0.4,ML w/ LR,0.005645198800083159,0.0648
779,1000,10,-2.9,3,0.19,0.5,ML w/ LR,0.007893995196175448,0.094
779,1000,10,-2.9,3,0.19,0.75,ML w/ LR,0.01703006137405504,0.1508
779,1000,10,-2.9,3,0.19,1,ML w/ LR,0.0334018868432616,0.212
779,1000,10,-2.9,3,0.19,2,ML w/ LR,0.21645557051862968,0.63
779,1000,10,-2.9,3,0.19,3,ML w/ LR,0.535336540341266,0.8968
779,1000,10,-2.9,3,0.19,4,ML w/ LR,0.7861387050186712,0.9816
779,1000,10,-2.9,3,0.19,5,ML w/ LR,0.9138023275617498,0.9964
779,1000,10,-2.9,3,0.19,-5,ML w/ Score,0.7062640644639544,0.9992
779,1000,10,-2.9,3,0.19,-4,ML w/ Score,0.41996886260711475,0.9924
779,1000,10,-2.9,3,0.19,-3,ML w/ Score,0.13694054624126997,0.9452
779,1000,10,-2.9,3,0.19,-2,ML w/ Score,0.01683019647583484,0.6812
779,1000,10,-2.9,3,0.19,-1,ML w/ Score,5.497600710448502e-4,0.2536
779,1000,10,-2.9,3,0.19,-0.75,ML w/ Score,2.1506317393146118e-4,0.178
779,1000,10,-2.9,3,0.19,-0.5,ML w/ Score,1.83773267222407e-4,0.094
779,1000,10,-2.9,3,0.19,-0.4,ML w/ Score,2.4396880313271653e-4,0.0888
779,1000,10,-2.9,3,0.19,-0.3,ML w/ Score,3.5783678490182446e-4,0.0776
779,1000,10,-2.9,3,0.19,-0.2,ML w/ Score,5.439171596202541e-4,0.0568
779,1000,10,-2.9,3,0.19,-0.1,ML w/ Score,8.301081806364226e-4,0.054
779,1000,10,-2.9,3,0.19,-0,ML w/ Score,0.0012555328273963367,0.05
779,1000,10,-2.9,3,0.19,0.1,ML w/ Score,0.0018726788479335366,0.0424
779,1000,10,-2.9,3,0.19,0.2,ML w/ Score,0.002749627319146801,0.0476
779,1000,10,-2.9,3,0.19,0.3,ML w/ Score,0.003972124389818799,0.064
779,1000,10,-2.9,3,0.19,0.4,ML w/ Score,0.005645198800083159,0.0588
779,1000,10,-2.9,3,0.19,0.5,ML w/ Score,0.007893995196175448,0.0888
779,1000,10,-2.9,3,0.19,0.75,ML w/ Score,0.01703006137405504,0.142
779,1000,10,-2.9,3,0.19,1,ML w/ Score,0.0334018868432616,0.2052
779,1000,10,-2.9,3,0.19,2,ML w/ Score,0.21645557051862968,0.6192
779,1000,10,-2.9,3,0.19,3,ML w/ Score,0.535336540341266,0.8904
779,1000,10,-2.9,3,0.19,4,ML w/ Score,0.7861387050186712,0.9764
779,1000,10,-2.9,3,0.19,5,ML w/ Score,0.9138023275617498,0.994
779,1000,10,-2.9,3,0.19,-5,ML w/ Wald,0.7062640644639544,0.2932
779,1000,10,-2.9,3,0.19,-4,ML w/ Wald,0.41996886260711475,0.5828
779,1000,10,-2.9,3,0.19,-3,ML w/ Wald,0.13694054624126997,0.7944
779,1000,10,-2.9,3,0.19,-2,ML w/ Wald,0.01683019647583484,0.6368
779,1000,10,-2.9,3,0.19,-1,ML w/ Wald,5.497600710448502e-4,0.2348
779,1000,10,-2.9,3,0.19,-0.75,ML w/ Wald,2.1506317393146118e-4,0.1616
779,1000,10,-2.9,3,0.19,-0.5,ML w/ Wald,1.83773267222407e-4,0.0808
779,1000,10,-2.9,3,0.19,-0.4,ML w/ Wald,2.4396880313271653e-4,0.0748
779,1000,10,-2.9,3,0.19,-0.3,ML w/ Wald,3.5783678490182446e-4,0.066
779,1000,10,-2.9,3,0.19,-0.2,ML w/ Wald,5.439171596202541e-4,0.0452
779,1000,10,-2.9,3,0.19,-0.1,ML w/ Wald,8.301081806364226e-4,0.0444
779,1000,10,-2.9,3,0.19,-0,ML w/ Wald,0.0012555328273963367,0.0416
779,1000,10,-2.9,3,0.19,0.1,ML w/ Wald,0.0018726788479335366,0.028
779,1000,10,-2.9,3,0.19,0.2,ML w/ Wald,0.002749627319146801,0.032
779,1000,10,-2.9,3,0.19,0.3,ML w/ Wald,0.003972124389818799,0.0428
779,1000,10,-2.9,3,0.19,0.4,ML w/ Wald,0.005645198800083159,0.0368
779,1000,10,-2.9,3,0.19,0.5,ML w/ Wald,0.007893995196175448,0.0572
779,1000,10,-2.9,3,0.19,0.75,ML w/ Wald,0.01703006137405504,0.0924
779,1000,10,-2.9,3,0.19,1,ML w/ Wald,0.0334018868432616,0.118
779,1000,10,-2.9,3,0.19,2,ML w/ Wald,0.21645557051862968,0.3124
779,1000,10,-2.9,3,0.19,3,ML w/ Wald,0.535336540341266,0.2768
779,1000,10,-2.9,3,0.19,4,ML w/ Wald,0.7861387050186712,0.1332
779,1000,10,-2.9,3,0.19,5,ML w/ Wald,0.9138023275617498,0.0644
779,1000,10,-2.9,3,0.19,-5,PML (Cauchy) w/ Wald,0.7062640644639544,0.9992
779,1000,10,-2.9,3,0.19,-4,PML (Cauchy) w/ Wald,0.41996886260711475,0.986
779,1000,10,-2.9,3,0.19,-3,PML (Cauchy) w/ Wald,0.13694054624126997,0.9004
779,1000,10,-2.9,3,0.19,-2,PML (Cauchy) w/ Wald,0.01683019647583484,0.5808
779,1000,10,-2.9,3,0.19,-1,PML (Cauchy) w/ Wald,5.497600710448502e-4,0.1864
779,1000,10,-2.9,3,0.19,-0.75,PML (Cauchy) w/ Wald,2.1506317393146118e-4,0.1288
779,1000,10,-2.9,3,0.19,-0.5,PML (Cauchy) w/ Wald,1.83773267222407e-4,0.0584
779,1000,10,-2.9,3,0.19,-0.4,PML (Cauchy) w/ Wald,2.4396880313271653e-4,0.0568
779,1000,10,-2.9,3,0.19,-0.3,PML (Cauchy) w/ Wald,3.5783678490182446e-4,0.0516
779,1000,10,-2.9,3,0.19,-0.2,PML (Cauchy) w/ Wald,5.439171596202541e-4,0.032
779,1000,10,-2.9,3,0.19,-0.1,PML (Cauchy) w/ Wald,8.301081806364226e-4,0.0364
779,1000,10,-2.9,3,0.19,-0,PML (Cauchy) w/ Wald,0.0012555328273963367,0.036
779,1000,10,-2.9,3,0.19,0.1,PML (Cauchy) w/ Wald,0.0018726788479335366,0.0248
779,1000,10,-2.9,3,0.19,0.2,PML (Cauchy) w/ Wald,0.002749627319146801,0.0296
779,1000,10,-2.9,3,0.19,0.3,PML (Cauchy) w/ Wald,0.003972124389818799,0.0444
779,1000,10,-2.9,3,0.19,0.4,PML (Cauchy) w/ Wald,0.005645198800083159,0.04
779,1000,10,-2.9,3,0.19,0.5,PML (Cauchy) w/ Wald,0.007893995196175448,0.0624
779,1000,10,-2.9,3,0.19,0.75,PML (Cauchy) w/ Wald,0.01703006137405504,0.1076
779,1000,10,-2.9,3,0.19,1,PML (Cauchy) w/ Wald,0.0334018868432616,0.1552
779,1000,10,-2.9,3,0.19,2,PML (Cauchy) w/ Wald,0.21645557051862968,0.5192
779,1000,10,-2.9,3,0.19,3,PML (Cauchy) w/ Wald,0.535336540341266,0.8148
779,1000,10,-2.9,3,0.19,4,PML (Cauchy) w/ Wald,0.7861387050186712,0.9344
779,1000,10,-2.9,3,0.19,5,PML (Cauchy) w/ Wald,0.9138023275617498,0.9816
779,1000,10,-2.9,3,0.19,-5,PML (Firth) w/ Wald,0.7062640644639544,0.9992
779,1000,10,-2.9,3,0.19,-4,PML (Firth) w/ Wald,0.41996886260711475,0.9932
779,1000,10,-2.9,3,0.19,-3,PML (Firth) w/ Wald,0.13694054624126997,0.9408
779,1000,10,-2.9,3,0.19,-2,PML (Firth) w/ Wald,0.01683019647583484,0.7084
779,1000,10,-2.9,3,0.19,-1,PML (Firth) w/ Wald,5.497600710448502e-4,0.3084
779,1000,10,-2.9,3,0.19,-0.75,PML (Firth) w/ Wald,2.1506317393146118e-4,0.2152
779,1000,10,-2.9,3,0.19,-0.5,PML (Firth) w/ Wald,1.83773267222407e-4,0.1372
779,1000,10,-2.9,3,0.19,-0.4,PML (Firth) w/ Wald,2.4396880313271653e-4,0.118
779,1000,10,-2.9,3,0.19,-0.3,PML (Firth) w/ Wald,3.5783678490182446e-4,0.0968
779,1000,10,-2.9,3,0.19,-0.2,PML (Firth) w/ Wald,5.439171596202541e-4,0.0708
779,1000,10,-2.9,3,0.19,-0.1,PML (Firth) w/ Wald,8.301081806364226e-4,0.0652
779,1000,10,-2.9,3,0.19,-0,PML (Firth) w/ Wald,0.0012555328273963367,0.0508
779,1000,10,-2.9,3,0.19,0.1,PML (Firth) w/ Wald,0.0018726788479335366,0.0456
